state,state_abbreviation,county,fips,party,candidate,MAX(votes),fraction_votes,county_state
Tennessee,TN,Carter,47019,Republican,Donald_Trump,4266,0.444,Carter_TN
Tennessee,TN,Cheatham,47021,Republican,Donald_Trump,2530,0.443,Cheatham_TN
Tennessee,TN,Claiborne,47025,Republican,Donald_Trump,2022,0.538,Claiborne_TN
Tennessee,TN,Cocke,47029,Republican,Donald_Trump,3200,0.531,Cocke_TN
Tennessee,TN,Crockett,47033,Republican,Donald_Trump,995,0.475,Crockett_TN
Tennessee,TN,Davidson,47037,Republican,Donald_Trump,17082,0.31,Davidson_TN
Tennessee,TN,Dickson,47043,Republican,Donald_Trump,2730,0.438,Dickson_TN
Tennessee,TN,Dyer,47045,Republican,Donald_Trump,2400,0.472,Dyer_TN
Tennessee,TN,Fentress,47049,Republican,Donald_Trump,1418,0.486,Fentress_TN
Tennessee,TN,Gibson,47053,Republican,Donald_Trump,2878,0.417,Gibson_TN
Tennessee,TN,Giles,47055,Republican,Donald_Trump,1910,0.506,Giles_TN
Tennessee,TN,Grainger,47057,Republican,Donald_Trump,1767,0.504,Grainger_TN
Tennessee,TN,Hamblen,47063,Republican,Donald_Trump,4690,0.444,Hamblen_TN
Tennessee,TN,Hardeman,47069,Republican,Donald_Trump,1170,0.493,Hardeman_TN
Tennessee,TN,Hawkins,47073,Republican,Donald_Trump,4426,0.483,Hawkins_TN
Tennessee,TN,Hickman,47081,Republican,Donald_Trump,1325,0.47,Hickman_TN
Tennessee,TN,Humphreys,47085,Republican,Donald_Trump,1218,0.517,Humphreys_TN
Tennessee,TN,Knox,47093,Republican,Donald_Trump,20985,0.324,Knox_TN
Tennessee,TN,Lewis,47101,Republican,Donald_Trump,809,0.507,Lewis_TN
Tennessee,TN,Loudon,47105,Republican,Donald_Trump,4198,0.402,Loudon_TN
Tennessee,TN,Maury,47119,Republican,Donald_Trump,4655,0.397,Maury_TN
Tennessee,TN,McMinn,47107,Republican,Donald_Trump,3604,0.421,McMinn_TN
Tennessee,TN,McNairy,47109,Republican,Donald_Trump,1822,0.485,McNairy_TN
Tennessee,TN,Obion,47131,Republican,Donald_Trump,1908,0.425,Obion_TN
Tennessee,TN,Overton,47133,Republican,Donald_Trump,1582,0.471,Overton_TN
Tennessee,TN,Pickett,47137,Republican,Donald_Trump,594,0.5,Pickett_TN
Tennessee,TN,Rhea,47143,Republican,Donald_Trump,2339,0.441,Rhea_TN
Tennessee,TN,Roane,47145,Republican,Donald_Trump,3634,0.424,Roane_TN
Tennessee,TN,Robertson,47147,Republican,Donald_Trump,4077,0.413,Robertson_TN
Tennessee,TN,Rutherford,47149,Republican,Donald_Trump,13229,0.359,Rutherford_TN
Tennessee,TN,Sequatchie,47153,Republican,Donald_Trump,1046,0.488,Sequatchie_TN
Tennessee,TN,Sevier,47155,Republican,Donald_Trump,7686,0.468,Sevier_TN
Tennessee,TN,Shelby,47157,Republican,Donald_Trump,20715,0.299,Shelby_TN
Tennessee,TN,Stewart,47161,Republican,Donald_Trump,953,0.496,Stewart_TN
Tennessee,TN,Sullivan,47163,Republican,Donald_Trump,8718,0.385,Sullivan_TN
Tennessee,TN,Sumner,47165,Republican,Donald_Trump,9708,0.369,Sumner_TN
Tennessee,TN,Tipton,47167,Republican,Donald_Trump,3618,0.43,Tipton_TN
Tennessee,TN,Trousdale,47169,Republican,Donald_Trump,453,0.49,Trousdale_TN
Tennessee,TN,Unicoi,47171,Republican,Donald_Trump,1813,0.505,Unicoi_TN
Tennessee,TN,Weakley,47183,Republican,Donald_Trump,1764,0.412,Weakley_TN
Tennessee,TN,Wilson,47189,Republican,Donald_Trump,8570,0.388,Wilson_TN
Texas,TX,Andrews,48003,Republican,Ted_Cruz,1349,0.465,Andrews_TX
Texas,TX,Angelina,48005,Republican,Ted_Cruz,6875,0.507,Angelina_TX
Texas,TX,Aransas,48007,Republican,Donald_Trump,2091,0.393,Aransas_TX
Texas,TX,Archer,48009,Republican,Ted_Cruz,1215,0.492,Archer_TX
Texas,TX,Armstrong,48011,Republican,Ted_Cruz,380,0.49,Armstrong_TX
Texas,TX,Atascosa,48013,Republican,Ted_Cruz,2333,0.52,Atascosa_TX
Texas,TX,Austin,48015,Republican,Ted_Cruz,3201,0.525,Austin_TX
Texas,TX,Bailey,48017,Republican,Ted_Cruz,496,0.519,Bailey_TX
Texas,TX,Bandera,48019,Republican,Ted_Cruz,2268,0.432,Bandera_TX
Texas,TX,Bastrop,48021,Republican,Ted_Cruz,4202,0.391,Bastrop_TX
Texas,TX,Baylor,48023,Republican,Ted_Cruz,355,0.429,Baylor_TX
Texas,TX,Bee,48025,Republican,Ted_Cruz,1509,0.5,Bee_TX
Texas,TX,Bell,48027,Republican,Ted_Cruz,13994,0.445,Bell_TX
Texas,TX,Bexar,48029,Republican,Ted_Cruz,54115,0.408,Bexar_TX
Texas,TX,Blanco,48031,Republican,Ted_Cruz,1379,0.458,Blanco_TX
Texas,TX,Borden,48033,Republican,Ted_Cruz,164,0.529,Borden_TX
Texas,TX,Bosque,48035,Republican,Ted_Cruz,2132,0.507,Bosque_TX
Texas,TX,Bowie,48037,Republican,Ted_Cruz,7057,0.43,Bowie_TX
Texas,TX,Brazoria,48039,Republican,Ted_Cruz,19993,0.51,Brazoria_TX
Texas,TX,Brazos,48041,Republican,Ted_Cruz,12049,0.472,Brazos_TX
Texas,TX,Brewster,48043,Republican,Ted_Cruz,471,0.386,Brewster_TX
Texas,TX,Briscoe,48045,Republican,Ted_Cruz,244,0.537,Briscoe_TX
Texas,TX,Burleson,48051,Republican,Ted_Cruz,1711,0.517,Burleson_TX
Texas,TX,Burnet,48053,Republican,Ted_Cruz,4026,0.397,Burnet_TX
Texas,TX,Callahan,48059,Republican,Ted_Cruz,1689,0.497,Callahan_TX
Texas,TX,Cameron,48061,Republican,Ted_Cruz,4451,0.352,Cameron_TX
Texas,TX,Camp,48063,Republican,Ted_Cruz,863,0.436,Camp_TX
Texas,TX,Carson,48065,Republican,Ted_Cruz,854,0.554,Carson_TX
Texas,TX,Castro,48069,Republican,Ted_Cruz,496,0.481,Castro_TX
Texas,TX,Chambers,48071,Republican,Ted_Cruz,3758,0.534,Chambers_TX
Texas,TX,Childress,48075,Republican,Ted_Cruz,444,0.451,Childress_TX
Texas,TX,Cochran,48079,Republican,Ted_Cruz,353,0.471,Cochran_TX
Texas,TX,Coke,48081,Republican,Ted_Cruz,405,0.474,Coke_TX
Texas,TX,Coleman,48083,Republican,Ted_Cruz,1149,0.505,Coleman_TX
Texas,TX,Collin,48085,Republican,Ted_Cruz,46094,0.396,Collin_TX
Texas,TX,Collingsworth,48087,Republican,Ted_Cruz,266,0.467,Collingsworth_TX
Texas,TX,Colorado,48089,Republican,Ted_Cruz,1956,0.52,Colorado_TX
Texas,TX,Comal,48091,Republican,Ted_Cruz,13004,0.452,Comal_TX
Texas,TX,Concho,48095,Republican,Ted_Cruz,280,0.408,Concho_TX
Texas,TX,Cooke,48097,Republican,Ted_Cruz,4143,0.474,Cooke_TX
Texas,TX,Coryell,48099,Republican,Ted_Cruz,3327,0.43,Coryell_TX
Texas,TX,Cottle,48101,Republican,Ted_Cruz,168,0.56,Cottle_TX
Texas,TX,Crane,48103,Republican,Ted_Cruz,468,0.453,Crane_TX
Texas,TX,Crosby,48107,Republican,Ted_Cruz,353,0.497,Crosby_TX
Texas,TX,Culberson,48109,Republican,Ted_Cruz,36,0.45,Culberson_TX
Texas,TX,Dallam,48111,Republican,Ted_Cruz,390,0.467,Dallam_TX
Texas,TX,Dallas,48113,Republican,Ted_Cruz,61072,0.35,Dallas_TX
Texas,TX,De Witt,48123,Republican,Ted_Cruz,1772,0.492,De Witt_TX
Texas,TX,Deaf Smith,48117,Republican,Ted_Cruz,993,0.513,Deaf Smith_TX
Texas,TX,Denton,48121,Republican,Ted_Cruz,39404,0.411,Denton_TX
Texas,TX,Dickens,48125,Republican,Ted_Cruz,267,0.457,Dickens_TX
Texas,TX,Dimmit,48127,Republican,Ted_Cruz,55,0.55,Dimmit_TX
Texas,TX,Donley,48129,Republican,Ted_Cruz,358,0.445,Donley_TX
Texas,TX,Eastland,48133,Republican,Ted_Cruz,2221,0.575,Eastland_TX
Texas,TX,Ector,48135,Republican,Ted_Cruz,7232,0.457,Ector_TX
Texas,TX,El Paso,48141,Republican,Ted_Cruz,10919,0.38,El Paso_TX
Texas,TX,Ellis,48139,Republican,Ted_Cruz,12546,0.488,Ellis_TX
Texas,TX,Erath,48143,Republican,Ted_Cruz,3286,0.468,Erath_TX
Texas,TX,Falls,48145,Republican,Ted_Cruz,1150,0.456,Falls_TX
Texas,TX,Fisher,48151,Republican,Ted_Cruz,306,0.538,Fisher_TX
Texas,TX,Foard,48155,Republican,Ted_Cruz,18,0.581,Foard_TX
Texas,TX,Fort Bend,48157,Republican,Ted_Cruz,31422,0.458,Fort Bend_TX
Texas,TX,Freestone,48161,Republican,Ted_Cruz,2204,0.457,Freestone_TX
Texas,TX,Frio,48163,Republican,Ted_Cruz,198,0.535,Frio_TX
Texas,TX,Gaines,48165,Republican,Ted_Cruz,1274,0.522,Gaines_TX
Texas,TX,Garza,48169,Republican,Ted_Cruz,574,0.562,Garza_TX
Texas,TX,Gillespie,48171,Republican,Ted_Cruz,3421,0.42,Gillespie_TX
Texas,TX,Glasscock,48173,Republican,Ted_Cruz,202,0.502,Glasscock_TX
Texas,TX,Goliad,48175,Republican,Ted_Cruz,747,0.482,Goliad_TX
Texas,TX,Gonzales,48177,Republican,Ted_Cruz,1698,0.505,Gonzales_TX
Texas,TX,Gray,48179,Republican,Ted_Cruz,2210,0.488,Gray_TX
Texas,TX,Grayson,48181,Republican,Ted_Cruz,8647,0.414,Grayson_TX
Texas,TX,Gregg,48183,Republican,Ted_Cruz,8363,0.457,Gregg_TX
Texas,TX,Grimes,48185,Republican,Ted_Cruz,2207,0.498,Grimes_TX
Texas,TX,Guadalupe,48187,Republican,Ted_Cruz,9283,0.448,Guadalupe_TX
Texas,TX,Hale,48189,Republican,Ted_Cruz,2202,0.5,Hale_TX
Texas,TX,Hansford,48195,Republican,Ted_Cruz,682,0.524,Hansford_TX
Texas,TX,Hardin,48199,Republican,Ted_Cruz,6354,0.51,Hardin_TX
Texas,TX,Harris,48201,Republican,Ted_Cruz,147721,0.453,Harris_TX
Texas,TX,Hartley,48205,Republican,Ted_Cruz,577,0.529,Hartley_TX
Texas,TX,Haskell,48207,Republican,Ted_Cruz,409,0.506,Haskell_TX
Texas,TX,Hays,48209,Republican,Ted_Cruz,8254,0.408,Hays_TX
Texas,TX,Hemphill,48211,Republican,Ted_Cruz,526,0.421,Hemphill_TX
Texas,TX,Hidalgo,48215,Republican,Ted_Cruz,7098,0.381,Hidalgo_TX
Texas,TX,Hill,48217,Republican,Ted_Cruz,4003,0.449,Hill_TX
Texas,TX,Hockley,48219,Republican,Ted_Cruz,2073,0.504,Hockley_TX
Texas,TX,Hood,48221,Republican,Ted_Cruz,5948,0.419,Hood_TX
Texas,TX,Hopkins,48223,Republican,Ted_Cruz,3213,0.462,Hopkins_TX
Texas,TX,Howard,48227,Republican,Ted_Cruz,1822,0.48,Howard_TX
Texas,TX,Hudspeth,48229,Republican,Donald_Trump,76,0.39,Hudspeth_TX
Texas,TX,Hunt,48231,Republican,Ted_Cruz,7249,0.501,Hunt_TX
Texas,TX,Hutchinson,48233,Republican,Ted_Cruz,2418,0.474,Hutchinson_TX
Texas,TX,Irion,48235,Republican,Ted_Cruz,228,0.552,Irion_TX
Texas,TX,Jack,48237,Republican,Ted_Cruz,943,0.495,Jack_TX
Texas,TX,Jim Hogg,48247,Republican,Ted_Cruz,20,0.476,Jim Hogg_TX
Texas,TX,Jim Wells,48249,Republican,Ted_Cruz,868,0.411,Jim Wells_TX
Texas,TX,Johnson,48251,Republican,Ted_Cruz,12070,0.478,Johnson_TX
Texas,TX,Karnes,48255,Republican,Ted_Cruz,647,0.534,Karnes_TX
Texas,TX,Kaufman,48257,Republican,Ted_Cruz,8027,0.457,Kaufman_TX
Texas,TX,Kenedy,48261,Republican,Ted_Cruz,8,0.421,Kenedy_TX
Texas,TX,Kerr,48265,Republican,Ted_Cruz,4846,0.392,Kerr_TX
Texas,TX,Kimble,48267,Republican,Ted_Cruz,456,0.408,Kimble_TX
Texas,TX,King,48269,Republican,Ted_Cruz,43,0.374,King_TX
Texas,TX,Kinney,48271,Republican,Ted_Cruz,202,0.396,Kinney_TX
Texas,TX,Kleberg,48273,Republican,Ted_Cruz,996,0.445,Kleberg_TX
Texas,TX,La Salle,48283,Republican,Ted_Cruz,126,0.419,La Salle_TX
Texas,TX,Lamb,48279,Republican,Ted_Cruz,1121,0.443,Lamb_TX
Texas,TX,Lampasas,48281,Republican,Ted_Cruz,1705,0.442,Lampasas_TX
Texas,TX,Liberty,48291,Republican,Ted_Cruz,5805,0.49,Liberty_TX
Texas,TX,Lipscomb,48295,Republican,Ted_Cruz,515,0.498,Lipscomb_TX
Texas,TX,Live Oak,48297,Republican,Ted_Cruz,1081,0.503,Live Oak_TX
Texas,TX,Llano,48299,Republican,Ted_Cruz,2161,0.366,Llano_TX
Texas,TX,Loving,48301,Republican,Ted_Cruz,14,0.467,Loving_TX
Texas,TX,Lubbock,48303,Republican,Ted_Cruz,19163,0.451,Lubbock_TX
Texas,TX,Lynn,48305,Republican,Ted_Cruz,678,0.491,Lynn_TX
Texas,TX,Matagorda,48321,Republican,Ted_Cruz,2109,0.485,Matagorda_TX
Texas,TX,Maverick,48323,Republican,Ted_Cruz,171,0.39,Maverick_TX
Texas,TX,McCulloch,48307,Republican,Ted_Cruz,906,0.436,McCulloch_TX
Texas,TX,McLennan,48309,Republican,Ted_Cruz,14285,0.46,McLennan_TX
Texas,TX,McMullen,48311,Republican,Ted_Cruz,172,0.422,McMullen_TX
Texas,TX,Midland,48329,Republican,Ted_Cruz,10474,0.479,Midland_TX
Texas,TX,Milam,48331,Republican,Ted_Cruz,1885,0.454,Milam_TX
Texas,TX,Mills,48333,Republican,Ted_Cruz,633,0.449,Mills_TX
Texas,TX,Montague,48337,Republican,Ted_Cruz,2163,0.441,Montague_TX
Texas,TX,Montgomery,48339,Republican,Ted_Cruz,43797,0.483,Montgomery_TX
Texas,TX,Morris,48343,Republican,Ted_Cruz,695,0.451,Morris_TX
Texas,TX,Motley,48345,Republican,Ted_Cruz,239,0.525,Motley_TX
Texas,TX,Nacogdoches,48347,Republican,Ted_Cruz,5229,0.523,Nacogdoches_TX
Texas,TX,Navarro,48349,Republican,Ted_Cruz,3372,0.423,Navarro_TX
Texas,TX,Nolan,48353,Republican,Ted_Cruz,1361,0.444,Nolan_TX
Texas,TX,Nueces,48355,Republican,Ted_Cruz,11072,0.394,Nueces_TX
Texas,TX,Ochiltree,48357,Republican,Ted_Cruz,928,0.517,Ochiltree_TX
Texas,TX,Palo Pinto,48363,Republican,Ted_Cruz,2813,0.455,Palo Pinto_TX
Texas,TX,Panola,48365,Republican,Ted_Cruz,2756,0.517,Panola_TX
Texas,TX,Parker,48367,Republican,Ted_Cruz,12883,0.481,Parker_TX
Texas,TX,Parmer,48369,Republican,Ted_Cruz,728,0.595,Parmer_TX
Texas,TX,Pecos,48371,Republican,Ted_Cruz,580,0.46,Pecos_TX
Texas,TX,Potter,48375,Republican,Ted_Cruz,5400,0.476,Potter_TX
Texas,TX,Presidio,48377,Republican,Ted_Cruz,38,0.392,Presidio_TX
Texas,TX,Rains,48379,Republican,Ted_Cruz,1105,0.497,Rains_TX
Texas,TX,Randall,48381,Republican,Ted_Cruz,12593,0.512,Randall_TX
Texas,TX,Reagan,48383,Republican,Ted_Cruz,360,0.444,Reagan_TX
Texas,TX,Real,48385,Republican,Ted_Cruz,562,0.393,Real_TX
Texas,TX,Red River,48387,Republican,Ted_Cruz,1048,0.434,Red River_TX
Texas,TX,Reeves,48389,Republican,Ted_Cruz,51,0.408,Reeves_TX
Texas,TX,Refugio,48391,Republican,Ted_Cruz,438,0.452,Refugio_TX
Texas,TX,Roberts,48393,Republican,Ted_Cruz,196,0.503,Roberts_TX
Texas,TX,Rockwall,48397,Republican,Ted_Cruz,7202,0.418,Rockwall_TX
Texas,TX,Runnels,48399,Republican,Ted_Cruz,1132,0.472,Runnels_TX
Texas,TX,Rusk,48401,Republican,Ted_Cruz,4884,0.505,Rusk_TX
Texas,TX,Sabine,48403,Republican,Donald_Trump,1215,0.426,Sabine_TX
Texas,TX,San Augustine,48405,Republican,Ted_Cruz,916,0.451,San Augustine_TX
Texas,TX,San Jacinto,48407,Republican,Ted_Cruz,2333,0.49,San Jacinto_TX
Texas,TX,San Patricio,48409,Republican,Ted_Cruz,3047,0.433,San Patricio_TX
Texas,TX,San Saba,48411,Republican,Ted_Cruz,707,0.492,San Saba_TX
Texas,TX,Schleicher,48413,Republican,Ted_Cruz,266,0.518,Schleicher_TX
Texas,TX,Scurry,48415,Republican,Ted_Cruz,1265,0.448,Scurry_TX
Texas,TX,Shackelford,48417,Republican,Ted_Cruz,560,0.484,Shackelford_TX
Texas,TX,Sherman,48421,Republican,Ted_Cruz,284,0.56,Sherman_TX
Texas,TX,Smith,48423,Republican,Ted_Cruz,21804,0.547,Smith_TX
Texas,TX,Somervell,48425,Republican,Ted_Cruz,1206,0.484,Somervell_TX
Texas,TX,Starr,48427,Republican,Ted_Cruz,61,0.48,Starr_TX
Texas,TX,Sterling,48431,Republican,Ted_Cruz,163,0.414,Sterling_TX
Texas,TX,Stonewall,48433,Republican,Ted_Cruz,141,0.513,Stonewall_TX
Texas,TX,Sutton,48435,Republican,Ted_Cruz,379,0.388,Sutton_TX
Texas,TX,Swisher,48437,Republican,Ted_Cruz,442,0.486,Swisher_TX
Texas,TX,Tarrant,48439,Republican,Ted_Cruz,88867,0.416,Tarrant_TX
Texas,TX,Taylor,48441,Republican,Ted_Cruz,10160,0.457,Taylor_TX
Texas,TX,Terry,48445,Republican,Ted_Cruz,879,0.484,Terry_TX
Texas,TX,Throckmorton,48447,Republican,Ted_Cruz,188,0.448,Throckmorton_TX
Texas,TX,Titus,48449,Republican,Ted_Cruz,1890,0.442,Titus_TX
Texas,TX,Tom Green,48451,Republican,Ted_Cruz,7231,0.433,Tom Green_TX
Texas,TX,Travis,48453,Republican,Ted_Cruz,25757,0.304,Travis_TX
Texas,TX,Trinity,48455,Republican,Ted_Cruz,1435,0.408,Trinity_TX
Texas,TX,Tyler,48457,Republican,Ted_Cruz,2032,0.475,Tyler_TX
Texas,TX,Upshur,48459,Republican,Ted_Cruz,4358,0.516,Upshur_TX
Texas,TX,Upton,48461,Republican,Ted_Cruz,290,0.444,Upton_TX
Texas,TX,Uvalde,48463,Republican,Ted_Cruz,1027,0.46,Uvalde_TX
Texas,TX,Val Verde,48465,Republican,Ted_Cruz,916,0.359,Val Verde_TX
Texas,TX,Van Zandt,48467,Republican,Ted_Cruz,5954,0.507,Van Zandt_TX
Texas,TX,Victoria,48469,Republican,Ted_Cruz,5750,0.47,Victoria_TX
Texas,TX,Waller,48473,Republican,Ted_Cruz,3391,0.563,Waller_TX
Texas,TX,Ward,48475,Republican,Ted_Cruz,742,0.514,Ward_TX
Texas,TX,Webb,48479,Republican,Donald_Trump,1427,0.349,Webb_TX
Texas,TX,Wharton,48481,Republican,Ted_Cruz,3229,0.477,Wharton_TX
Texas,TX,Wheeler,48483,Republican,Ted_Cruz,781,0.472,Wheeler_TX
Texas,TX,Wichita,48485,Republican,Ted_Cruz,7008,0.445,Wichita_TX
Texas,TX,Wilbarger,48487,Republican,Ted_Cruz,923,0.389,Wilbarger_TX
Texas,TX,Willacy,48489,Republican,Ted_Cruz,122,0.362,Willacy_TX
Texas,TX,Williamson,48491,Republican,Ted_Cruz,23880,0.355,Williamson_TX
Texas,TX,Winkler,48495,Republican,Ted_Cruz,474,0.385,Winkler_TX
Texas,TX,Wise,48497,Republican,Ted_Cruz,5513,0.497,Wise_TX
Texas,TX,Yoakum,48501,Republican,Ted_Cruz,685,0.439,Yoakum_TX
Texas,TX,Young,48503,Republican,Ted_Cruz,1945,0.463,Young_TX
Texas,TX,Zapata,48505,Republican,Donald_Trump,34,0.395,Zapata_TX
Texas,TX,Zavala,48507,Republican,Ben_Carson,0,0,Zavala_TX
Utah,UT,Box Elder,49003,Republican,Ted_Cruz,3314,0.741,Box Elder_UT
Utah,UT,Cache,49005,Republican,Ted_Cruz,7172,0.709,Cache_UT
Utah,UT,Carbon,49007,Republican,Ted_Cruz,595,0.608,Carbon_UT
Utah,UT,Daggett,49009,Republican,Ted_Cruz,36,0.383,Daggett_UT
Utah,UT,Davis,49011,Republican,Ted_Cruz,17528,0.684,Davis_UT
Utah,UT,Duchesne,49013,Republican,Ted_Cruz,1342,0.764,Duchesne_UT
Utah,UT,Emery,49015,Republican,Ted_Cruz,455,0.646,Emery_UT
Utah,UT,Grand,49019,Republican,Ted_Cruz,180,0.534,Grand_UT
Utah,UT,Iron,49021,Republican,Ted_Cruz,2287,0.655,Iron_UT
Utah,UT,Juab,49023,Republican,Ted_Cruz,647,0.767,Juab_UT
Utah,UT,Millard,49027,Republican,Ted_Cruz,771,0.712,Millard_UT
Utah,UT,Piute,49031,Republican,Ted_Cruz,86,0.512,Piute_UT
Utah,UT,Rich,49033,Republican,Ted_Cruz,198,0.786,Rich_UT
Utah,UT,Salt Lake,49035,Republican,Ted_Cruz,31164,0.667,Salt Lake_UT
Utah,UT,San Juan,49037,Republican,Ted_Cruz,407,0.718,San Juan_UT
Utah,UT,Sanpete,49039,Republican,Ted_Cruz,1282,0.69,Sanpete_UT
Utah,UT,Tooele,49045,Republican,Ted_Cruz,2412,0.708,Tooele_UT
Utah,UT,Uintah,49047,Republican,Ted_Cruz,2144,0.739,Uintah_UT
Utah,UT,Utah,49049,Republican,Ted_Cruz,30637,0.755,Utah_UT
Utah,UT,Wasatch,49051,Republican,Ted_Cruz,1529,0.644,Wasatch_UT
Utah,UT,Weber,49057,Republican,Ted_Cruz,7058,0.671,Weber_UT
Vermont,VT,Addison,50001,Republican,Donald_Trump,66,0.288,Addison_VT
Vermont,VT,Bennington,50003,Republican,Donald_Trump,435,0.439,Bennington_VT
Vermont,VT,Chittenden,50007,Republican,John_Kasich,98,0.432,Chittenden_VT
Vermont,VT,Essex,50009,Republican,John_Kasich,713,0.342,Essex_VT
Vermont,VT,Grand Isle,50013,Republican,Donald_Trump,112,0.381,Grand Isle_VT
Vermont,VT,Rutland,50021,Republican,Donald_Trump,678,0.357,Rutland_VT
Vermont,VT,Windham,50025,Republican,Donald_Trump,12,0.48,Windham_VT
Vermont,VT,Windsor,50027,Republican,Donald_Trump,104,0.361,Windsor_VT
Virginia,VA,Albemarle,51003,Republican,Marco_Rubio,5518,0.371,Albemarle_VA
Virginia,VA,Amelia,51007,Republican,Donald_Trump,1055,0.481,Amelia_VA
Virginia,VA,Amherst,51009,Republican,Donald_Trump,1777,0.397,Amherst_VA
Virginia,VA,Appomattox,51011,Republican,Donald_Trump,1033,0.428,Appomattox_VA
Virginia,VA,Arlington,51013,Republican,Marco_Rubio,10944,0.497,Arlington_VA
Virginia,VA,Augusta,51015,Republican,Donald_Trump,5117,0.373,Augusta_VA
Virginia,VA,Bath,51017,Republican,Donald_Trump,296,0.495,Bath_VA
Virginia,VA,Bedford,51019,Republican,Donald_Trump,5328,0.35,Bedford_VA
Virginia,VA,Bland,51021,Republican,Donald_Trump,584,0.55,Bland_VA
Virginia,VA,Botetourt,51023,Republican,Donald_Trump,2185,0.356,Botetourt_VA
Virginia,VA,Buckingham,51029,Republican,Donald_Trump,830,0.5,Buckingham_VA
Virginia,VA,Campbell,51031,Republican,Donald_Trump,3399,0.38,Campbell_VA
Virginia,VA,Caroline,51033,Republican,Donald_Trump,1446,0.447,Caroline_VA
Virginia,VA,Charles City,51036,Republican,Donald_Trump,252,0.378,Charles City_VA
Virginia,VA,Chesterfield,51041,Republican,Marco_Rubio,18762,0.349,Chesterfield_VA
Virginia,VA,Culpeper,51047,Republican,Donald_Trump,2620,0.376,Culpeper_VA
Virginia,VA,Dickenson,51051,Republican,Donald_Trump,911,0.605,Dickenson_VA
Virginia,VA,Dinwiddie,51053,Republican,Donald_Trump,1457,0.52,Dinwiddie_VA
Virginia,VA,Fairfax,51059,Republican,Marco_Rubio,52257,0.4,Fairfax_VA
Virginia,VA,Fauquier,51061,Republican,Donald_Trump,4888,0.361,Fauquier_VA
Virginia,VA,Fluvanna,51065,Republican,Donald_Trump,1280,0.352,Fluvanna_VA
Virginia,VA,Frederick,51069,Republican,Donald_Trump,4730,0.367,Frederick_VA
Virginia,VA,Gloucester,51073,Republican,Donald_Trump,2907,0.441,Gloucester_VA
Virginia,VA,Goochland,51075,Republican,Marco_Rubio,1903,0.351,Goochland_VA
Virginia,VA,Greensville,51081,Republican,Donald_Trump,371,0.534,Greensville_VA
Virginia,VA,Halifax,51083,Republican,Donald_Trump,2157,0.545,Halifax_VA
Virginia,VA,Hampton,51650,Republican,Donald_Trump,3876,0.407,Hampton_VA
Virginia,VA,Hanover,51085,Republican,Donald_Trump,8586,0.347,Hanover_VA
Virginia,VA,Henrico,51087,Republican,Marco_Rubio,16499,0.369,Henrico_VA
Virginia,VA,Isle of Wight,51093,Republican,Donald_Trump,2497,0.416,Isle of Wight_VA
Virginia,VA,James City,51095,Republican,Marco_Rubio,5780,0.376,James City_VA
Virginia,VA,King George,51099,Republican,Donald_Trump,1437,0.367,King George_VA
Virginia,VA,King William,51101,Republican,Donald_Trump,1131,0.418,King William_VA
Virginia,VA,King and Queen,51097,Republican,Donald_Trump,411,0.492,King and Queen_VA
Virginia,VA,Loudoun,51107,Republican,Marco_Rubio,20845,0.404,Loudoun_VA
Virginia,VA,Louisa,51109,Republican,Donald_Trump,2094,0.406,Louisa_VA
Virginia,VA,Lunenburg,51111,Republican,Donald_Trump,642,0.485,Lunenburg_VA
Virginia,VA,Mathews,51115,Republican,Donald_Trump,762,0.43,Mathews_VA
Virginia,VA,Middlesex,51119,Republican,Donald_Trump,945,0.492,Middlesex_VA
Virginia,VA,Nelson,51125,Republican,Donald_Trump,692,0.411,Nelson_VA
Virginia,VA,New Kent,51127,Republican,Donald_Trump,1626,0.398,New Kent_VA
Virginia,VA,Newport News,51700,Republican,Donald_Trump,5192,0.369,Newport News_VA
Virginia,VA,Norfolk,51710,Republican,Donald_Trump,4555,0.365,Norfolk_VA
Virginia,VA,Northampton,51131,Republican,Donald_Trump,626,0.454,Northampton_VA
Virginia,VA,Northumberland,51133,Republican,Donald_Trump,1062,0.44,Northumberland_VA
Virginia,VA,Nottoway,51135,Republican,Donald_Trump,783,0.483,Nottoway_VA
Virginia,VA,Page,51139,Republican,Donald_Trump,1377,0.51,Page_VA
Virginia,VA,Patrick,51141,Republican,Donald_Trump,1182,0.468,Patrick_VA
Virginia,VA,Pittsylvania,51143,Republican,Donald_Trump,4198,0.486,Pittsylvania_VA
Virginia,VA,Powhatan,51145,Republican,Donald_Trump,2509,0.381,Powhatan_VA
Virginia,VA,Prince Edward,51147,Republican,Donald_Trump,853,0.414,Prince Edward_VA
Virginia,VA,Prince George,51149,Republican,Donald_Trump,1938,0.483,Prince George_VA
Virginia,VA,Prince William,51153,Republican,Marco_Rubio,15537,0.335,Prince William_VA
Virginia,VA,Rappahannock,51157,Republican,Donald_Trump,556,0.406,Rappahannock_VA
Virginia,VA,Roanoke,51161,Republican,Donald_Trump,5650,0.346,Roanoke_VA
Virginia,VA,Rockbridge,51163,Republican,Donald_Trump,1154,0.355,Rockbridge_VA
Virginia,VA,Shenandoah,51171,Republican,Donald_Trump,2400,0.384,Shenandoah_VA
Virginia,VA,Smyth,51173,Republican,Donald_Trump,1744,0.52,Smyth_VA
